date,yield_10y,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007,银行,基金,保险,券商,理财子,其他,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,gov_net_financing,net_financing_total,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油
2021-03-24,3.193,1.8402,1.9399,1.8818,2.1162,2.0,2.515,2.73,0.1763000000000001,0.6137999999999999,-0.1162,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,100.0,150.0,3.85,4.65,0.0,110.0,110.0,3,0.0,110.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2327.31,83.05,0.0,44.5,146.45,0.0,0.0,0.0,0.0,36.55,0.0,64.41
2021-03-25,3.1882,2.0057,2.211,2.0572,1.9964,2.28,2.075,2.895,-0.2145999999999999,0.8986000000000001,0.2835999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,520.0,520.0,8,0.0,520.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.61,78.03,73.36,0.0,0,2277.89,79.03,0.0,0.0,147.52,0.0,0.0,0.0,0.0,36.49,0.0,61.95
2021-03-26,3.1985,1.7637,2.2192,1.8057,2.4559,2.45,2.285,2.865,0.2367000000000003,0.4091,-0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,610.0,610.0,5,0.0,610.0,0.0,0,0,0,0,0,0,0,0,0,0.0,46.72,0.0,0.0,0.0,0.0,0,15781.7,67.58,0.0,0.0,148.02,1863.61,2570.68,4366.99,133.88,36.33,101.95,64.57
2021-03-29,3.1962,1.7955,2.1815,1.8394,2.4746,2.4,2.58,2.935,0.2930999999999999,0.4603999999999999,-0.0746000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-821.1,80.0,2,901.1,-821.1,901.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6031.97,71.93,0.0,0.0,148.42,0.0,0.0,0.0,0.0,35.74,0.0,64.98
2021-03-30,3.206,1.8264,2.2434,1.8808,2.4664,2.4,2.085,2.695,0.2230000000000003,0.2285999999999997,-0.0664000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-185.3,350.0,6,535.3,-185.3,535.3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5140.62,93.0,0.0,0.0,148.56,0.0,0.0,0.0,0.0,35.18,0.0,64.14
2021-03-31,3.1887,2.0945,2.2855,2.3929,2.4952,2.55,1.52,1.885,0.2097000000000002,-0.6102000000000001,0.0547999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,80.0,80.0,2,0.0,80.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74889,4777.43,97.11,0.0,46.2,149.21,0.0,0.0,0.0,0.0,35.37,0.0,63.54
2021-04-01,3.196,2.1283,2.1536,2.196,2.6713,2.1507,1.845,1.865,0.5177,-0.8063,-0.5206,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,200.0,3.85,4.65,0.0,485.5,485.5,8,0.0,485.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.54,78.12,73.51,0.0,0,4436.87,59.3,0.0,0.0,149.47,0.0,0.0,0.0,0.0,35.27,0.0,63.54
2021-04-02,3.2013,1.7163,2.0979,1.7512,2.2356,2.13,1.955,2.385,0.1376999999999997,0.1493999999999999,-0.1055999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-201.9,411.5,5,613.4,-201.9,613.4,1,0,0,0,0,0,0,0,0,0.0,45.01,0.0,0.0,0.0,0.0,0,15330.3,95.55,0.0,0.0,149.88,1871.78,2585.42,4442.04,131.6,35.0,102.36,0.0
2021-04-06,3.2087,1.7685,1.9792,1.8081,2.0824,2.0,1.9,2.37,0.1031999999999997,0.2876000000000003,-0.0823999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-80.0,380.0,6,460.0,-80.0,460.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5851.16,88.09,0.0,0.0,150.34,0.0,0.0,0.0,0.0,33.86,0.0,62.74
2021-04-07,3.2215,1.81,1.9125,1.8531,1.9693,1.92,1.81,2.38,0.0567999999999999,0.4106999999999998,-0.0493000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,930.5,1280.5,5,350.0,930.5,350.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5053.74,69.2,0.0,48.4,150.25,0.0,0.0,0.0,0.0,33.16,0.0,63.16
2021-04-08,3.2221,1.7487,1.9752,1.7882,1.9476,1.95,1.885,2.37,-0.0276,0.4224000000000001,0.0023999999999999,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3.85,4.65,0.0,-14.8,575.2,9,590.0,-14.8,590.0,1,0,0,0,0,0,0,0,0,0.0,0.0,76.05,78.31,73.93,0.0,0,4440.83,73.38,0.0,0.0,150.67,0.0,0.0,0.0,0.0,32.72,0.0,63.2
2021-04-09,3.2121,1.78,1.973,1.8128,1.9629,1.95,1.91,2.22,-0.0100999999999999,0.2571000000000001,-0.0129000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,600.7,600.7,4,0.0,600.7,0.0,0,0,0,0,0,0,0,0,0,0.0,41.82,0.0,0.0,0.0,0.0,0,6643.03,78.23,0.0,0.0,150.84,1858.01,2652.12,4495.5,128.97,32.4,103.38,62.95
2021-04-12,3.1948,1.7817,1.9879,1.8184,1.9272,2.0,2.12,2.225,-0.0606999999999999,0.2978,0.0727999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-1894.0,70.0,2,1964.0,-1894.0,1964.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3253.37,74.13,0.0,0.0,152.19,0.0,0.0,0.0,0.0,31.27,0.0,63.28
2021-04-13,3.1626,1.7818,2.0232,1.8163,1.982,2.0,2.21,2.3,-0.0412000000000001,0.3179999999999998,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,380.0,380.0,6,0.0,380.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3082.16,69.63,0.0,0.0,152.48,0.0,0.0,0.0,0.0,31.87,0.0,63.67
2021-04-14,3.1651,1.8023,2.0349,1.8395,1.9778,2.0,2.05,2.265,-0.0570999999999999,0.2872000000000001,0.0221999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,224.0,1330.0,4,1106.0,224.0,1106.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3192.27,68.07,0.0,46.7,153.24,0.0,0.0,0.0,0.0,31.46,0.0,66.58
2021-04-15,3.1728,1.8105,2.0331,1.846,1.9806,2.05,1.62,1.965,-0.0525000000000002,-0.0155999999999998,0.0693999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,549.4,589.4,9,40.0,549.4,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,74.98,76.01,72.81,0.0,0,3032.8,80.13,0.0,0.0,153.57,0.0,0.0,0.0,0.0,31.6,0.0,66.94
2021-04-16,3.1631,1.9299,2.1676,1.9666,2.0481,2.1933,1.63,1.845,-0.1195000000000003,-0.2030999999999998,0.1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,291.0,291.0,4,0.0,291.0,0.0,0,0,0,0,0,0,0,0,0,0.0,46.3,0.0,0.0,0.0,0.0,0,6077.13,86.01,0.0,0.0,153.81,1853.53,2833.42,4591.2,128.07,31.77,104.21,66.77
2021-04-19,3.1559,2.0752,2.2167,2.1117,2.1677,2.25,1.625,1.91,-0.0489999999999999,-0.2577,0.0823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-430.0,70.0,2,500.0,-430.0,500.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3210.04,63.26,0.0,0.0,154.16,0.0,0.0,0.0,0.0,31.55,0.0,67.05
2021-04-20,3.1554,1.8422,2.161,1.873,2.3254,2.22,1.635,1.9,0.1644000000000001,-0.4254000000000002,-0.1053999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,300.0,300.0,5,0.0,300.0,0.0,0,0,0,0,0,0,0,0,0,304.55,0.0,0.0,0.0,0.0,0.0,0,2883.73,78.78,0.0,0.0,154.68,0.0,0.0,0.0,0.0,32.11,0.0,66.57
2021-04-21,3.153,1.8713,2.0815,1.9048,2.236,2.1,1.735,1.96,0.1545,-0.2760000000000002,-0.1360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,1187.9,1187.9,5,0.0,1187.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2788.29,70.71,0.0,48.0,154.94,0.0,0.0,0.0,0.0,31.82,0.0,65.32
2021-04-22,3.1614,2.1115,2.1267,2.1552,2.091,2.14,1.73,1.935,-0.0356999999999998,-0.1560000000000001,0.0489999999999999,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3.85,4.65,0.0,-244.1,485.9,6,730.0,-244.1,730.0,2,0,0,0,0,0,0,0,0,0.0,0.0,73.66,75.65,72.34,0.0,0,2630.47,72.72,0.0,0.0,154.94,0.0,0.0,0.0,0.0,31.58,0.0,65.4
2021-04-23,3.1719,1.9558,2.097,1.9596,2.1456,2.12,1.715,1.93,0.0485999999999999,-0.2156,-0.0255999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,293.0,293.0,4,0.0,293.0,0.0,0,0,0,0,0,0,0,0,0,0.0,46.96,0.0,0.0,0.0,0.0,0,4212.14,79.98,0.0,0.0,154.98,1903.5,2979.76,4701.51,127.43,31.5,104.94,66.11
2021-04-25,3.1841,2.0159,2.1767,2.0192,2.1141,2.2,1.64,1.985,-0.0625999999999997,-0.1291,0.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,101.3,0,3607.4,76.68,1897.24,0.0,155.56,0.0,0.0,0.0,0.0,31.37,0.0,0.0
2021-04-26,3.2024,2.0433,2.2356,2.0873,2.2372,2.3,1.72,1.99,0.0016000000000002,-0.2472000000000001,0.0627999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-580.7,70.0,2,650.7,-580.7,650.7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2293.11,67.92,0.0,0.0,156.24,0.0,0.0,0.0,0.0,31.27,0.0,65.65
2021-04-27,3.2078,1.7994,2.2087,1.8315,2.3549,2.3,1.875,2.265,0.1462000000000003,-0.0899,-0.0549000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,3.85,4.65,0.0,-1042.38,260.0,5,1302.38,-1042.38,1302.38,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2239.54,65.9,0.0,0.0,157.0,0.0,0.0,0.0,0.0,31.52,0.0,66.42
2021-04-28,3.1979,1.7802,2.16,1.8116,2.295,2.2185,1.745,1.975,0.1349999999999998,-0.3199999999999998,-0.0764999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,260.0,260.0,4,0.0,260.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2303.62,80.01,0.0,49.0,157.51,0.0,0.0,0.0,0.0,31.11,0.0,67.27
2021-04-29,3.1872,1.818,2.2716,1.8532,2.269,2.3,1.7,1.86,-0.0025999999999997,-0.409,0.0309999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,100.0,500.0,3.85,4.65,0.0,200.0,230.0,2,30.0,200.0,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,73.12,72.96,70.89,0.0,0,2861.87,88.57,0.0,0.0,157.89,0.0,0.0,0.0,0.0,30.75,0.0,68.56
2021-04-30,3.164,2.2624,2.3465,2.313,2.3265,2.36,1.83,2.095,-0.02,-0.2314999999999996,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,311.61,47.33,0.0,0.0,0.0,0.0,39961,20633.19,94.41,0.0,0.0,157.44,1991.16,3100.74,4686.48,127.3,30.62,106.2,67.25
2021-05-06,3.1507,2.0605,2.1191,2.1005,2.3769,2.13,2.05,2.235,0.2578,-0.1419000000000001,-0.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3.85,4.65,0.0,410.0,410.0,3,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,51.93,55.3,0.0,0,9394.55,78.01,0.0,46.9,157.92,0.0,0.0,0.0,0.0,30.1,0.0,68.09
2021-05-07,3.1589,1.7517,1.9056,1.7568,2.1395,1.9809,2.05,2.235,0.2339,0.0954999999999999,-0.1585999999999998,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3.85,4.65,0.0,433.2,433.2,5,0.0,433.2,0.0,0,0,0,0,0,0,0,0,0,0.0,48.73,0.0,0.0,0.0,0.0,0,9122.19,74.78,0.0,0.0,158.16,2074.35,3095.16,4957.3,127.05,30.36,107.58,68.28
2021-05-08,3.1582,1.4703,1.7686,1.4749,1.9728,1.85,2.02,2.16,0.2042000000000001,0.1872,-0.1228,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3.85,4.65,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,72.35,0.0,0.0,0.0,0,12771.16,86.99,0.0,0.0,158.22,0.0,0.0,0.0,0.0,30.04,0.0,0.0
2021-05-10,3.146,1.6643,1.8479,1.6997,1.821,1.9,2.045,2.445,-0.0269000000000001,0.6239999999999999,0.0789999999999999,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3.85,4.65,0.0,-332.5,470.0,4,802.5,-332.5,802.5,4,0,0,0,0,0,0,0,0,312.85,0.0,0.0,0.0,0.0,0.0,0,6907.62,82.82,0.0,0.0,158.97,0.0,0.0,0.0,0.0,30.0,0.0,68.32
2021-05-11,3.138,1.9219,2.002,1.9589,1.9528,2.0,2.07,2.725,-0.0491999999999996,0.7722,0.0471999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,370.0,370.0,5,0.0,370.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6371.28,77.44,0.0,0.0,159.03,0.0,0.0,0.0,0.0,28.48,0.0,68.55
2021-05-12,3.131,1.9458,1.9963,1.9772,1.9733,2.0,2.375,2.725,-0.0229999999999999,0.7517,0.0266999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,891.2,891.2,4,0.0,891.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5857.61,73.02,0.0,45.4,159.01,0.0,0.0,0.0,0.0,28.29,0.0,69.32
2021-05-13,3.1366,1.9513,2.0577,1.9856,1.9994,2.07,2.695,2.785,-0.0583,0.7856000000000001,0.0705999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,200.0,3.85,4.65,0.0,196.7,436.7,7,240.0,196.7,240.0,1,0,0,0,0,0,0,0,0,0.0,0.0,72.95,68.6,64.73,0.0,0,5431.14,73.32,0.0,0.0,158.81,0.0,0.0,0.0,0.0,28.13,0.0,67.05
2021-05-14,3.1422,1.8106,1.9942,1.8377,2.0687,2.05,3.755,3.07,0.0745000000000002,1.0012999999999996,-0.0187000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,431.0,431.0,4,0.0,431.0,0.0,0,0,0,0,0,0,0,0,0,0.0,47.72,0.0,0.0,0.0,0.0,0,8161.96,75.13,0.0,0.0,158.79,2134.37,3343.34,5378.72,123.87,27.78,112.31,68.71
2021-05-17,3.1524,2.1462,2.1857,2.1846,2.0255,2.18,2.685,2.35,-0.1602000000000001,0.3245,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,129.4,129.4,2,0.0,129.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4389.94,60.0,0.0,0.0,159.13,0.0,0.0,0.0,0.0,27.49,0.0,69.46
2021-05-18,3.1457,2.0928,2.1914,2.1304,2.1874,2.22,2.165,2.265,-0.004,0.0776000000000003,0.0326000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,398.5,398.5,5,0.0,398.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4055.22,74.04,0.0,0.0,159.12,0.0,0.0,0.0,0.0,26.7,0.0,68.71
2021-05-19,3.1298,2.0279,2.1455,2.058,2.2437,2.1676,2.07,2.08,0.0981999999999998,-0.1636999999999999,-0.0760999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-267.5,946.0,4,1213.5,-267.5,1213.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3860.09,69.17,0.0,45.4,159.13,0.0,0.0,0.0,0.0,26.92,0.0,66.66
2021-05-20,3.1001,2.0696,2.1635,2.1056,2.1913,2.17,1.815,1.955,0.0278,-0.2362999999999999,-0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,420.0,420.0,7,0.0,420.0,0.0,0,0,0,0,0,0,0,0,0,323.34,0.0,71.07,62.52,60.98,0.0,0,23345.49,76.47,0.0,0.0,159.34,0.0,0.0,0.0,0.0,27.07,0.0,65.11
2021-05-21,3.0876,1.97,2.1098,2.0007,2.2088,2.15,1.675,1.855,0.0990000000000002,-0.3538000000000001,-0.0588000000000001,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,100.0,3.85,4.65,0.0,212.0,212.0,3,0.0,212.0,0.0,0,0,0,0,0,0,0,0,0,0.0,47.03,0.0,0.0,0.0,0.0,0,37125.35,74.28,0.0,0.0,159.29,2216.63,3432.5,5544.66,122.01,26.29,110.74,66.44
2021-05-24,3.085,2.1718,2.1348,2.2085,2.1427,2.13,1.615,1.86,0.0079000000000002,-0.2826999999999999,-0.0127000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-372.7,127.7,2,500.4,-372.7,500.4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9438.88,48.47,0.0,0.0,159.02,0.0,0.0,0.0,0.0,26.01,0.0,68.46
2021-05-25,3.085,2.1636,2.2575,2.2078,2.1538,2.4,1.72,1.925,-0.1036999999999999,-0.2287999999999999,0.2461999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,100.0,150.0,3.85,4.65,0.0,452.8,452.8,6,0.0,452.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7446.96,61.16,0.0,0.0,158.95,0.0,0.0,0.0,0.0,26.31,0.0,68.65
2021-05-26,3.06,1.9966,2.2603,2.0261,2.4274,2.35,1.66,1.895,0.1671,-0.5324,-0.0773999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,951.6,951.6,4,0.0,951.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6102.52,65.71,0.0,48.7,158.96,0.0,0.0,0.0,0.0,26.21,0.0,68.87
2021-05-27,3.0725,2.1176,2.2564,2.1524,2.3937,2.35,1.74,1.9,0.1372999999999997,-0.4937,-0.0436999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,460.0,460.0,7,0.0,460.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,70.92,55.36,56.22,0.0,0,5516.67,69.96,0.0,0.0,158.75,0.0,0.0,0.0,0.0,26.65,0.0,69.46
2021-05-28,3.0825,2.1636,2.3086,2.2092,2.3688,2.4,1.86,1.98,0.0601999999999995,-0.3887999999999998,0.0312000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,231.8,231.8,3,0.0,231.8,0.0,0,0,0,0,0,0,0,0,0,0.0,48.73,0.0,0.0,0.0,0.0,0,10575.57,78.36,0.0,0.0,158.43,2296.36,3495.76,5908.02,121.03,26.08,108.75,69.63
2021-05-31,3.045,2.2818,2.5786,2.5069,2.4354,2.65,1.77,2.03,-0.1431999999999997,-0.4054000000000002,0.2145999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-50.2,149.8,2,200.0,-50.2,200.0,1,0,0,0,0,0,0,0,0,313.24,0.0,0.0,0.0,0.0,0.0,85619,5522.27,105.79,0.0,0.0,157.58,0.0,0.0,0.0,0.0,25.2,0.0,69.32
2021-06-01,3.04,2.1776,2.2064,2.2266,2.7026,2.25,1.97,2.325,0.4962,-0.3775999999999997,-0.4525999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-548.1,374.5,5,922.6,-548.1,922.6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,14318.35,63.62,0.0,0.0,156.63,0.0,0.0,0.0,0.0,24.93,0.0,70.25
2021-06-02,3.065,2.0003,2.1269,2.0444,2.29,2.21,1.96,2.26,0.1631,-0.0300000000000002,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,1286.4,1286.4,5,0.0,1286.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3942.64,81.51,0.0,46.5,156.71,0.0,0.0,0.0,0.0,24.97,0.0,71.35
2021-06-03,3.055,1.8513,2.0618,1.8841,2.2256,2.0991,1.86,2.095,0.1638000000000001,-0.1305999999999998,-0.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,470.8,470.8,7,0.0,470.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,70.64,58.46,55.98,0.0,0,3699.36,76.13,0.0,0.0,156.83,0.0,0.0,0.0,0.0,24.81,0.0,71.31
2021-06-04,3.0925,2.183,2.1741,2.2188,2.1087,2.15,1.875,2.065,-0.0654000000000003,-0.0436999999999998,0.0413000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,374.1,374.1,5,0.0,374.1,0.0,0,0,0,0,0,0,0,0,0,0.0,47.92,0.0,0.0,0.0,0.0,0,5262.85,78.48,0.0,0.0,155.8,2373.77,3613.07,6251.24,119.7,24.68,109.51,71.89
2021-06-07,3.11,2.3092,2.279,2.3681,2.1429,2.3,2.035,2.11,-0.1360999999999999,-0.0329000000000001,0.1570999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-371.7,136.9,2,508.6,-371.7,508.6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4035.85,63.49,0.0,0.0,155.07,0.0,0.0,0.0,0.0,24.69,0.0,71.49
2021-06-08,3.11,2.1872,2.2684,2.2252,2.3174,2.3,2.24,2.345,0.0489999999999999,0.0276,-0.0174000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,-130.4,380.0,5,510.4,-130.4,510.4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3598.78,70.27,0.0,0.0,154.6,0.0,0.0,0.0,0.0,24.31,0.0,72.22
2021-06-09,3.1051,2.1597,2.2716,2.194,2.3472,2.3,2.19,2.385,0.0756000000000001,0.0377999999999998,-0.0472000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,948.9,1318.9,4,370.0,948.9,370.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3500.22,75.6,0.0,41.6,154.07,0.0,0.0,0.0,0.0,24.41,0.0,72.22
2021-06-10,3.1,1.8829,2.1193,1.9117,2.2887,2.15,2.045,2.305,0.1694,0.0163000000000002,-0.1387,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,200.0,3.85,4.65,0.0,386.2462,786.2,10,399.9538,386.2462,399.9538,2,0,0,0,0,0,0,0,0,320.69,0.0,70.15,62.31,58.66,0.0,0,3421.95,82.24,0.0,0.0,153.33,0.0,0.0,0.0,0.0,24.04,0.0,72.52
2021-06-11,3.1276,2.0012,2.1516,2.0297,2.1677,2.1524,2.115,2.23,0.0160999999999997,0.0623,-0.0152999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.85,4.65,0.0,570.5,570.5,4,0.0,570.5,0.0,0,0,0,0,0,0,0,0,0,0.0,47.33,0.0,0.0,0.0,0.0,0,7518.92,65.13,0.0,0.0,153.2,2442.57,3703.93,6576.25,118.14,23.89,109.29,72.69
